time_stamp:[525.341211173, 525.368552928, 525.381572922, 525.39793339, 525.420104523, 525.437737949, 525.449285179, 525.466430095, 525.478974168, 525.502659755, 526.776253521, 526.79287744, 526.808344156, 526.824206478, 526.84078927, 526.858886123, 526.880484265, 526.896569113, 526.912270687, 526.928333243, 528.203269311, 528.2180575, 528.231802177, 528.24463016, 528.261231317, 528.274301492, 528.287558986, 528.30456434, 528.322251063, 528.334169239, 529.636675933, 529.652574806, 529.66893147, 529.68590441, 529.704586483, 529.728751113, 529.736918863, 529.754976204, 529.772849296, 529.793193092, 531.070014547, 531.080351733, 531.098522373, 531.119249271, 531.136985972, 531.158032974, 531.170725635, 531.191758608, 531.20319714, 531.220734698, 532.50416525, 532.522131206, 532.535579461, 532.55964117, 532.594521444, 532.612413774, 532.637157525, 532.650716346, 532.674376408, 532.694690895, 533.932812485, 533.951250923, 533.968407021, 533.983741737, 534.004247419, 534.01550976, 534.037733978, 534.061232867, 534.078803199, 534.092999414, 535.36996738, 535.386851925, 535.40264371, 535.433258893, 535.453064464, 535.465495423, 535.483642892, 535.503760456, 535.529964539, 535.550709971, 536.80271582, 536.823667931, 536.84488736, 536.864209996, 536.879455248, 536.900368373, 536.9215268, 536.939799534, 536.951042236, 536.969594475, 538.235228685, 538.25451664, 538.27483135, 538.318467375, 538.346239906, 538.363871802, 538.379627238, 538.403687181, 538.424541703, 538.447876652, 539.668826397, 539.684720524, 539.704088569, 539.721776428, 539.740239468, 539.764723915, 539.778820496, 539.800978822, 539.821218926, 539.84230335, 541.104083681, 541.130510327, 541.144576214, 541.166141109, 541.195351601, 541.207562147, 541.225536409, 541.248592183, 541.274579899, 541.28600228, 542.53502387, 542.552566474, 542.576707828, 542.590573461, 542.614905594, 542.635766381, 542.653762243, 542.675409477, 542.693306129, 542.715335958, 543.970308987, 543.987161176, 544.004359827, 544.023846328, 544.049702649, 544.078201328, 544.098381728, 544.117299007, 544.140618923, 544.158573929, 545.415490419, 545.433517997, 545.456489146, 545.476365804, 545.499593075, 545.524721002, 545.534914314, 545.555139796, 545.575955068, 545.591931964, 546.836975078, 546.862985254, 546.886936852, 546.905945223, 546.929219635, 546.951186667, 546.963892719, 546.982425053, 547.00607585, 547.029770236, 548.28130436, 548.297953539, 548.320714439, 548.341753454, 548.365697046, 548.38821595, 548.406115508, 548.421376499, 548.444156619, 548.466496122, 549.702693492, 549.72392564, 549.74008736, 549.760489277, 549.788881385, 549.818593834, 549.834016534, 549.857912752, 549.881474784, 549.90214481, 551.138231583, 551.161441886, 551.183238445, 551.210230973, 551.230153747, 551.252062699, 551.275796115, 551.305535872, 551.334071791, 551.355080759]
MEMORY:[31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.4, 31.5, 31.5, 31.2, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1]
TIMES:[0.012297171000000162, 0.01105950099997699, 0.0006533750000699001, 0.0032230769999159747, 0.005978452000022116, 0.0023509270000658944, 0.003680444999986321, 0.005965335999917443, 0.00704599700009112, 0.009238341000013861, 0.0028179149999232322, 0.005194852000045103, 0.0055551220000324975, 0.0082442530000435, 0.007525627999939388, 0.010822943999983181, 0.005335913999942932, 0.0005706819999886648, 0.005381800000009207, 0.007817691000013838, 0.005175281999981962, 0.0009357220000083544, 0.0009726339999360789, 0.005631078999954298, 0.0008701030000111132, 0.0035966599999710525, 0.0054210810000085985, 0.003941497000027994, 0.0009264059999622987, 0.0022069520000513876, 0.0069663299999547235, 0.005028602999914256, 0.001578433999952722, 0.005879743000036797, 0.005548370000042269, 0.012446623000073487, 0.002437124000039148, 0.003614245999983723, 0.0010860450000791388, 0.006963430000041626, 0.0074117610000712375, 0.002114860000006047, 0.0038823149999416273, 0.0031889680000176668, 0.004990195999994285, 0.0009443659999988085, 0.00047133099997154204, 0.008079141999928652, 0.0025234009999621776, 0.0054848940000056245, 0.00761650100002953, 0.00954267899999195, 0.004521377000060056, 0.004019361000018762, 0.015745891000051415, 0.000981136000063998, 0.011233614999923702, 0.005137974000035683, 0.006486988999995447, 0.010759970999970392, 0.0027250029999095204, 0.004531949000011082, 0.0036773000000493994, 0.004557747000035306, 0.006559379000009358, 0.0028966899999431917, 0.004564554000012322, 0.003568471999983558, 0.006759781000027942, 0.006190230000015617, 0.004902991999983897, 0.005318136000028062, 0.0040560080000204835, 0.012025075999986257, 0.0010461219999342575, 0.0006733120000035342, 0.0032764270000598117, 0.004454679999980726, 0.007535161999953743, 0.000535302999992382, 0.0030451379999476558, 0.002839742999981354, 0.011026947000004839, 0.0010508929999559768, 0.0010961600000882754, 0.0039033509999626403, 0.008743229000060637, 0.0007608680000430468, 0.002123778000054699, 0.0006336079999300637, 0.0028229529999634906, 0.0005825399999821457, 0.004143624999983331, 0.0038157599999522063, 0.0065015530000209765, 0.0007465489999276542, 0.002608321000025171, 0.0030535710000094696, 0.00571737400002803, 0.00554884400003175, 0.004810138000038933, 0.0006028100000321501, 0.0022659329999896727, 0.0038533779999170292, 0.0026958849999800805, 0.005989143999954649, 0.004879119999941395, 0.005213724999975966, 0.0007642640000540268, 0.007140783999943778, 0.005234710000081577, 0.011262380000061967, 0.002857382999991387, 0.007236938999994891, 0.013306319999969674, 0.0012408919999415957, 0.0031287440000369315, 0.007002585999998701, 0.014629128000024139, 0.0036403099999233746, 0.002660480999907122, 0.0005625679999639033, 0.0074605560000691185, 0.0028740620000462513, 0.0042431709999846134, 0.000598764999949708, 0.000445429000023978, 0.005601668000053905, 0.0013278919999493155, 0.006563460000052146, 0.0055388240000411315, 0.004903226000010363, 0.003759747000003699, 0.0057822740000119666, 0.003874436000046444, 0.012879688999987593, 0.0030540300000438947, 0.0024586399999861897, 0.004930278000074395, 0.0006286540000246532, 0.016207442999984778, 0.003370252000081564, 0.006391644000018459, 0.0047732350000160295, 0.004405022000014469, 0.00612215399996785, 0.001286866999976155, 0.005184966000001623, 0.0007251519999726952, 0.00275339500001337, 0.005212960999983807, 0.004042509000100836, 0.0008878339999682794, 0.00554975700003979, 0.008381848999988506, 0.0008229229999869858, 0.0026275910000777003, 0.0047730979999869305, 0.004039638999984163, 0.005770688999973572, 0.004132130000016332, 0.003382929999929729, 0.002809511000009479, 0.003475574000049164, 0.0012489659999346259, 0.011354702999938127, 0.0006761969999615758, 0.005049128999985442, 0.003342051000004176, 0.003391330999988895, 0.0060643809999874065, 0.005587403000049562, 0.0013593399999081157, 0.004071840000051452, 0.006108231999974123, 0.004243439000106264, 0.0024367040000470297, 0.005784472999948775, 0.0014058760000352777, 0.004346269999928154, 0.005092367999964154, 0.0057537889999821346, 0.004281614999968042, 0.006085769000037544, 0.0012424610000607572, 0.0030618840000897762, 0.003827408999995896, 0.00940541399995709, 0.006223116999990452, 0.010622975999922346]
read_bytes:[1645578240, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645582336, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432, 1645586432]
write_bytes:[140305408, 140305408, 140309504, 140313600, 140317696, 140321792, 140325888, 140329984, 140334080, 140338176, 140342272, 140346368, 140350464, 140354560, 140358656, 140362752, 140366848, 140370944, 140375040, 140379136, 140387328, 140395520, 140403712, 140411904, 140420096, 140428288, 140436480, 140444672, 140452864, 140461056, 140469248, 140477440, 140489728, 140502016, 140514304, 140526592, 140538880, 140551168, 140563456, 140575744, 140665856, 140665856, 140698624, 140715008, 140731392, 140747776, 140764160, 140780544, 140801024, 140821504, 140841984, 140862464, 140882944, 140903424, 140923904, 140948480, 140973056, 140997632, 141022208, 141046784, 141071360, 141100032, 141128704, 141157376, 141186048, 141214720, 141243392, 141276160, 141308928, 141341696, 141374464, 141407232, 141444096, 141480960, 141517824, 141554688, 141591552, 141632512, 141673472, 141714432, 141755392, 141857792, 141902848, 141947904, 141992960, 142038016, 142087168, 142136320, 142185472, 142234624, 142287872, 142341120, 142394368, 142447616, 142504960, 142562304, 142619648, 142676992, 142738432, 142799872, 142861312, 142922752, 142988288, 143053824, 143119360, 143188992, 143258624, 143328256, 143397888, 143471616, 143545344, 143619072, 143696896, 143774720, 143852544, 143934464, 144016384, 144098304, 144180224, 144266240, 144352256, 144499712, 144589824, 144679936, 144770048, 144864256, 144958464, 145052672, 145150976, 145249280, 145347584, 145449984, 145552384, 145658880, 145765376, 145871872, 145982464, 146093056, 146203648, 146318336, 146433024, 146551808, 146670592, 146789376, 146912256, 147035136, 147162112, 147289088, 147420160, 147551232, 147682304, 147817472, 147952640, 148091904, 148231168, 148374528, 148517888, 148665344, 148812800, 148960256, 149152768, 149304320, 149459968, 149615616, 149775360, 149935104, 150098944, 150262784, 150430720, 150598656, 150770688, 150942720, 151118848, 151294976, 151475200, 151655424, 151839744, 152024064, 152212480, 152400896, 152593408, 152785920, 152982528, 153179136, 153379840, 153580544, 153785344, 153990144, 154199040, 154412032]
read_time:[32528, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536, 32536]
write_time:[6852, 6852, 6852, 6852, 6852, 6852, 6852, 6852, 6852, 6852, 6852, 6860, 6860, 6860, 6860, 6860, 6860, 6860, 6860, 6860, 6860, 6868, 6868, 6868, 6868, 6868, 6868, 6868, 6868, 6868, 6868, 6876, 6876, 6876, 6876, 6876, 6876, 6876, 6876, 6876, 6892, 6892, 6900, 6900, 6900, 6900, 6900, 6900, 6900, 6900, 6900, 6908, 6908, 6908, 6908, 6908, 6908, 6908, 6908, 6908, 6908, 6916, 6916, 6916, 6916, 6916, 6916, 6916, 6916, 6916, 6916, 6924, 6924, 6924, 6924, 6924, 6924, 6924, 6924, 6924, 6924, 6936, 6936, 6936, 6936, 6936, 6936, 6936, 6936, 6936, 6936, 6944, 6944, 6944, 6944, 6944, 6944, 6944, 6944, 6944, 6944, 6952, 6952, 6952, 6952, 6952, 6952, 6952, 6956, 6956, 6956, 6964, 6964, 6964, 6964, 6964, 6964, 6964, 6964, 6964, 6964, 6980, 6980, 6980, 6980, 6980, 6980, 6980, 6980, 6980, 6980, 6988, 6988, 6988, 6988, 6988, 6988, 6988, 6988, 6988, 6988, 6996, 6996, 6996, 6996, 6996, 6996, 6996, 6996, 6996, 6996, 7004, 7004, 7004, 7004, 7004, 7004, 7004, 7004, 7004, 7012, 7016, 7016, 7016, 7016, 7016, 7016, 7016, 7016, 7016, 7016, 7024, 7024, 7024, 7024, 7024, 7024, 7024, 7024, 7024, 7024, 7032, 7032, 7032, 7036, 7040, 7040, 7040, 7040, 7044]
bytes_recv:[6961948, 6969928, 6972514, 6975450, 6982150, 6983292, 6987386, 6991568, 6996366, 7001236, 7004658, 7010238, 7016592, 7022350, 7027558, 7033382, 7040488, 7043762, 7048876, 7054512, 7058662, 7064494, 7070554, 7081142, 7082206, 7087778, 7093510, 7103710, 7105996, 7110562, 7116748, 7122782, 7129280, 7135888, 7143060, 7150318, 7152872, 7164538, 7171398, 7178352, 7185038, 7190972, 7199700, 7206650, 7218612, 7225098, 7229642, 7237170, 7241272, 7252372, 7260094, 7268336, 7272436, 7280886, 7296200, 7303740, 7312576, 7321216, 7328604, 7337404, 7346474, 7355796, 7364008, 7373648, 7382408, 7391102, 7398664, 7408304, 7417636, 7425406, 7434332, 7445156, 7451664, 7469770, 7474954, 7483232, 7494166, 7501248, 7515178, 7524668, 7534488, 7544836, 7564012, 7565924, 7575254, 7582480, 7602390, 7607740, 7617948, 7621122, 7637978, 7647314, 7654682, 7671376, 7684610, 7690446, 7706558, 7708962, 7729620, 7741054, 7748772, 7759758, 7771012, 7784712, 7792126, 7812124, 7819886, 7836306, 7848372, 7860294, 7872758, 7883512, 7890602, 7903044, 7922748, 7933386, 7939516, 7960924, 7974298, 7980876, 8000184, 8004698, 8027364, 8030072, 8054524, 8068104, 8075204, 8095272, 8107466, 8120748, 8135808, 8145778, 8159400, 8171608, 8191168, 8207724, 8222440, 8233238, 8251198, 8255854, 8273286, 8285494, 8309090, 8321478, 8333140, 8356606, 8362058, 8387268, 8402210, 8404050, 8429020, 8451122, 8463442, 8477874, 8499120, 8515000, 8520822, 8547268, 8562616, 8569052, 8594172, 8604112, 8625042, 8645758, 8662604, 8679408, 8695788, 8704362, 8716498, 8733388, 8754803, 8774693, 8784322, 8801296, 8834512, 8848132, 8855412, 8887484, 8899962, 8907628, 8937032, 8950270, 8968324, 8981042, 9002946, 9023046, 9039992, 9073082, 9091722, 9110192]
start_value_disk:140207104
start_value_bytes_rec:6957016
